customer_key,customer_number,customer_name,gender,age,marital_status,country,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
8207,AW00019206,Destiny Cooper,Female,50,Married,United States,50 and above,New,2013-10-09,146,1,554,3,3,0,554,554
8208,AW00019207,Jeremiah Turner,Male,54,Married,Canada,50 and above,New,2013-05-17,151,1,791,4,4,0,791,791
8209,AW00019208,Angelica Diaz,Female,66,Married,United States,50 and above,New,2013-07-09,149,1,99,4,4,0,99,99
8210,AW00019209,Alexandra Nelson,Female,65,Married,United States,50 and above,New,2013-10-24,146,1,575,2,2,0,575,575
8211,AW00019210,Alexis Price,Female,60,Married,United States,50 and above,New,2013-12-17,144,1,5,1,1,0,5,5
8212,AW00019211,Anna Lee,Female,65,Married,United States,50 and above,New,2013-01-24,155,1,1120,1,1,0,1120,1120
8213,AW00019212,Brianna Clark,Female,59,Married,United States,50 and above,New,2013-01-12,155,1,1174,2,2,0,1174,1174
8214,AW00019213,Amanda Simmons,Female,65,Married,United States,50 and above,New,2013-01-19,155,1,1155,2,2,0,1155,1155
8215,AW00019214,Cassidy Powell,Female,64,Single,United States,50 and above,New,2013-03-08,153,1,5,1,1,0,5,5
8216,AW00019215,Edward Hall,Male,58,Single,United States,50 and above,New,2013-10-26,146,1,124,3,3,0,124,124
8217,AW00019216,Gabriel Lopez,Male,63,Single,United States,50 and above,New,2013-04-29,152,1,55,2,2,0,55,55
8218,AW00019217,Jose Nelson,Male,52,Married,Canada,50 and above,New,2013-11-28,145,3,185,8,8,9,61,20
8219,AW00019218,Nathaniel Brooks,Male,63,Married,United States,50 and above,New,2013-03-11,153,1,133,3,3,0,133,133
8220,AW00019219,Mary Peterson,Female,63,Married,United States,50 and above,New,2013-04-22,152,1,79,2,2,0,79,79
8221,AW00019220,Mariah Sanchez,Female,63,Married,Canada,50 and above,New,2014-01-13,143,3,97,8,6,11,32,8
8222,AW00019221,Kaitlyn Williams,Female,63,Married,United States,50 and above,New,2013-11-18,145,1,60,2,2,0,60,60
8223,AW00019222,Jordan Hall,Male,57,Married,United States,50 and above,New,2013-12-12,144,1,55,2,2,0,55,55
8224,AW00019223,Jacqueline Cook,Female,51,Married,Canada,50 and above,New,2013-12-31,144,3,84,6,5,9,28,9
8225,AW00019224,Stephanie Henderson,Female,62,Married,Canada,50 and above,New,2013-11-01,145,3,352,9,8,6,117,58
8226,AW00019225,Jeremy Watson,Male,62,Married,United States,50 and above,New,2012-12-31,156,1,1219,3,3,0,1219,1219
8227,AW00019226,Neil Carlson,Male,45,Married,United States,40-49,New,2014-01-23,143,1,120,2,2,0,120,120
8228,AW00019227,Logan Nelson,Male,56,Married,United States,50 and above,New,2013-03-13,153,1,70,1,1,0,70,70
8229,AW00019228,Morgan Ramirez,Female,62,Married,United States,50 and above,New,2013-09-20,147,1,124,2,2,0,124,124
8230,AW00019229,David Robinson,Male,61,Single,United States,50 and above,New,2013-10-27,146,1,124,2,2,0,124,124
8231,AW00019230,Joy Moreno,Female,62,Married,United States,50 and above,New,2013-12-21,144,1,79,2,2,0,79,79
8232,AW00019231,Meghan Gill,Female,56,Married,United States,50 and above,New,2013-06-28,150,1,70,1,1,0,70,70
8233,AW00019232,Candice Chow,Female,55,Single,Canada,50 and above,New,2013-10-31,146,2,61,3,3,5,30,12
8234,AW00019233,Omar Andersen,Male,55,Married,United States,50 and above,New,2013-04-09,152,1,70,1,1,0,70,70
8235,AW00019234,Micah Zheng,Male,42,Single,United States,40-49,New,2013-12-11,144,1,120,2,2,0,120,120
8236,AW00019235,Kayla Bennett,Female,47,Married,United States,40-49,New,2013-10-14,146,1,120,2,2,0,120,120
8237,AW00019236,Chloe Phillips,Female,47,Married,United States,40-49,New,2013-12-19,144,1,120,2,2,0,120,120
8238,AW00019237,Kristy Gomez,Female,47,Married,United States,40-49,New,2013-12-01,144,1,70,1,1,0,70,70
8239,AW00019238,Isabella West,Female,41,Married,United States,40-49,New,2013-05-13,151,1,70,1,1,0,70,70
8240,AW00019239,Jeremy Alexander,Male,46,Married,United States,40-49,New,2013-12-20,144,1,79,2,2,0,79,79
8241,AW00019240,Theresa Jimenez,Female,47,Married,United States,40-49,New,2013-01-21,155,1,1155,2,2,0,1155,1155
8242,AW00019241,Diane Dominguez,Female,47,Married,United States,40-49,New,2013-02-15,154,1,148,3,3,0,148,148
8243,AW00019242,Devin Baker,Male,46,Married,United States,40-49,New,2013-04-28,152,1,70,1,1,0,70,70
8244,AW00019243,James Thomas,Male,41,Married,United States,40-49,New,2013-06-04,150,1,70,1,1,0,70,70
8245,AW00019244,Sebastian Ward,Male,41,Married,United States,40-49,New,2013-05-02,151,1,134,2,2,0,134,134
8246,AW00019245,Isaiah King,Male,43,Married,United States,40-49,New,2013-07-06,149,1,120,2,2,0,120,120
8247,AW00019246,Carlos Campbell,Male,48,Married,United States,40-49,New,2013-07-10,149,1,70,1,1,0,70,70
8248,AW00019247,Michele Martinez,Female,46,Married,United Kingdom,40-49,New,2013-02-13,154,1,25,1,1,0,25,25
8249,AW00019248,Sheena Black,Female,47,Married,Germany,40-49,New,2013-07-31,149,1,147,3,3,0,147,147
8250,AW00019249,Chad Andersen,Male,58,Married,Germany,50 and above,New,2013-08-29,148,1,64,3,3,0,64,64
8251,AW00019250,Lacey Wu,Female,59,Married,Germany,50 and above,New,2013-08-03,148,1,31,3,3,0,31,31
8252,AW00019251,Brett Sai,Male,59,Married,Germany,50 and above,New,2013-08-06,148,1,27,2,2,0,27,27
8253,AW00019252,Jasmine Brooks,Female,64,Married,France,50 and above,New,2013-03-30,153,1,95,3,3,0,95,95
8254,AW00019253,Gabrielle Ross,Female,58,Single,United Kingdom,50 and above,Regular,2013-10-20,146,2,1540,2,2,20,770,77
8255,AW00019254,Anibal Sousa,Male,63,Single,Germany,50 and above,Regular,2013-11-24,145,2,2701,2,2,13,1350,207
8256,AW00019255,Terrance Sara,Male,65,Single,France,50 and above,Regular,2013-11-11,145,2,2484,2,2,21,1242,118
8257,AW00019256,Abigail Griffin,Female,59,Married,France,50 and above,Regular,2013-11-16,145,2,2519,3,3,20,1259,125
8258,AW00019257,Dana Jim├⌐nez,Female,60,Married,Germany,50 and above,Regular,2013-10-29,146,2,2739,5,5,12,1369,228
8259,AW00019258,Douglas Mehta,Male,49,Married,United Kingdom,40-49,Regular,2013-11-08,145,2,1574,3,3,21,787,74
8260,AW00019259,Barbara Lin,Female,83,Married,Germany,50 and above,New,2013-04-23,152,1,29,2,2,0,29,29
8261,AW00019260,Latoya Sharma,Female,80,Single,United Kingdom,50 and above,Regular,2013-11-18,145,2,1592,4,4,21,796,75
8262,AW00019261,Heather Wu,Female,80,Married,United Kingdom,50 and above,New,2013-09-11,147,1,83,3,3,0,83,83
8263,AW00019262,Kari Sanchez,Female,77,Married,United Kingdom,50 and above,New,2013-02-12,154,1,25,1,1,0,25,25
8264,AW00019263,Nina Chande,Female,77,Married,United Kingdom,50 and above,Regular,2013-11-16,145,2,1587,3,3,20,793,79
8265,AW00019264,Kristopher Gonzalez,Male,39,Single,Australia,30-39,Regular,2013-01-26,155,2,4132,4,4,17,2066,243
8266,AW00019265,Dale Raji,Male,41,Married,Australia,40-49,New,2013-11-25,145,1,42,3,3,0,42,42
8267,AW00019266,Grant Xu,Male,40,Married,Australia,40-49,New,2013-05-25,151,1,42,3,3,0,42,42
8268,AW00019267,Marshall Raje,Male,41,Married,Australia,40-49,New,2013-12-15,144,1,42,3,3,0,42,42
8269,AW00019268,Alyssa Ward,Female,41,Married,Australia,40-49,New,2014-01-15,143,1,40,2,2,0,40,40
8270,AW00019269,Kathleen Navarro,Female,43,Single,Australia,40-49,Regular,2013-01-24,155,2,4118,2,2,17,2059,242
8271,AW00019270,Shawn Shen,Male,40,Married,Australia,40-49,Regular,2013-01-08,155,2,4127,3,3,17,2063,242
8272,AW00019271,Kristopher Fernandez,Male,42,Married,Australia,40-49,Regular,2013-01-20,155,2,4153,3,3,17,2076,244
8273,AW00019272,Shaun Andersen,Male,77,Married,France,50 and above,New,2013-06-29,150,1,14,2,2,0,14,14
8274,AW00019273,Natalie Henderson,Female,77,Married,France,50 and above,New,2013-07-29,149,1,40,2,2,0,40,40
8275,AW00019274,Karen Yang,Female,77,Married,Germany,50 and above,Regular,2013-11-19,145,2,2701,2,2,13,1350,207
8276,AW00019275,Gregory Rai,Male,53,Married,France,50 and above,New,2013-03-26,153,1,14,2,2,0,14,14
8277,AW00019276,Ruben Sai,Male,53,Single,France,50 and above,Regular,2013-12-26,144,2,2548,5,5,20,1274,127
8278,AW00019277,Billy Jim├⌐nez,Male,59,Married,France,50 and above,New,2013-02-10,154,1,40,2,2,0,40,40
8279,AW00019278,Willie Sun,Male,59,Single,United Kingdom,50 and above,Regular,2013-11-03,145,2,1575,3,3,20,787,78
8280,AW00019279,Omar Xu,Male,60,Single,United Kingdom,50 and above,New,2013-09-04,147,1,64,3,3,0,64,64
8281,AW00019280,Darrell Andersen,Male,56,Married,France,50 and above,Regular,2013-12-12,144,2,2538,3,3,19,1269,133
8282,AW00019281,Mallory Carlson,Female,56,Single,France,50 and above,New,2013-08-31,148,1,68,3,3,0,68,68
8283,AW00019282,Hailey Wood,Female,45,Married,France,40-49,Regular,2013-12-13,144,2,2521,5,5,19,1260,132
8284,AW00019283,Adrian Sanders,Male,61,Married,Germany,50 and above,Regular,2013-11-22,145,2,2764,4,4,13,1382,212
8285,AW00019284,Briana Romero,Female,56,Married,Germany,50 and above,Regular,2013-10-29,146,2,2736,3,3,12,1368,228
8286,AW00019285,Jacqueline Howard,Female,54,Married,Germany,50 and above,Regular,2013-11-17,145,2,2751,3,3,12,1375,229
8287,AW00019286,Kaitlyn Butler,Female,60,Married,Germany,50 and above,Regular,2013-11-11,145,2,2755,3,3,12,1377,229
8288,AW00019287,Shane Chandra,Male,55,Married,France,50 and above,Regular,2013-12-25,144,2,2509,3,3,19,1254,132
8289,AW00019288,Candice Wang,Female,61,Married,Germany,50 and above,Regular,2013-11-04,145,2,2736,3,3,12,1368,228
8290,AW00019289,Johnathan Patel,Male,55,Married,Germany,50 and above,Regular,2013-11-07,145,2,2765,5,5,12,1382,230
8291,AW00019290,Sergio Prasad,Male,51,Single,United Kingdom,50 and above,Regular,2013-11-27,145,2,1605,5,5,20,802,80
8292,AW00019291,Colleen Wu,Female,44,Single,United Kingdom,40-49,New,2013-03-10,153,1,29,2,2,0,29,29
8293,AW00019292,Micah Lin,Male,44,Married,France,40-49,Regular,2013-12-17,144,2,2519,3,3,19,1259,132
8294,AW00019293,Chloe Watson,Female,49,Married,France,40-49,Regular,2013-12-04,144,2,2534,3,3,18,1267,140
8295,AW00019294,Stanley Garcia,Male,49,Married,Germany,40-49,Regular,2013-12-09,144,2,2820,6,6,13,1410,216
8296,AW00019295,Katelyn Green,Female,50,Single,France,50 and above,Regular,2013-12-07,144,2,2484,2,2,18,1242,138
8297,AW00019296,Jake Zheng,Male,51,Single,France,50 and above,Regular,2013-12-23,144,2,2548,5,5,18,1274,141
8298,AW00019297,Cedric Xie,Male,50,Single,France,50 and above,Regular,2013-12-24,144,2,2543,4,4,18,1271,141
8299,AW00019298,Priscilla Andersen,Female,39,Single,Germany,30-39,Regular,2013-11-07,145,3,4535,3,3,12,1511,377
8300,AW00019299,Carrie Browning,Female,45,Married,United Kingdom,40-49,Regular,2013-10-11,146,2,1587,3,3,19,793,83
8301,AW00019300,Clarence Hu,Male,68,Married,Germany,50 and above,New,2013-09-10,147,1,37,3,3,0,37,37
8302,AW00019301,Jamie Liu,Female,68,Married,United Kingdom,50 and above,Regular,2013-12-16,144,2,1590,3,3,21,795,75
8303,AW00019302,Brad Xie,Male,63,Single,United Kingdom,50 and above,Regular,2013-12-09,144,2,1577,5,5,20,788,78
8304,AW00019303,Sylvia Spencer,Male,68,Married,France,50 and above,New,2014-01-11,143,1,40,2,2,0,40,40
8305,AW00019304,Sara Nelson,Female,66,Single,Germany,50 and above,New,2014-01-14,143,1,84,3,3,0,84,84
8306,AW00019305,Gabriella Young,Female,52,Single,United Kingdom,50 and above,Regular,2013-12-12,144,2,1622,4,4,20,811,81
8307,AW00019306,Candace Perez,Female,52,Married,France,50 and above,New,2013-07-13,149,1,29,2,2,0,29,29
8308,AW00019307,Micheal Alonso,Male,51,Married,United Kingdom,50 and above,New,2013-10-27,146,1,149,3,3,0,149,149
8309,AW00019308,Casey Rai,Female,52,Married,United Kingdom,50 and above,Regular,2013-12-13,144,2,1549,3,3,20,774,77
8310,AW00019309,Frank Suarez,Male,51,Married,France,50 and above,Regular,2013-12-16,144,2,2519,3,3,18,1259,139
8311,AW00019310,Evelyn Raman,Female,46,Married,France,40-49,Regular,2013-06-05,150,2,1611,4,4,13,805,123
8312,AW00019311,Dana Rubio,Female,52,Married,Germany,50 and above,Regular,2013-11-28,145,3,4640,6,6,13,1546,356
8313,AW00019312,Valerie Zheng,Female,52,Married,United Kingdom,50 and above,Regular,2013-11-05,145,2,1564,4,4,18,782,86
8314,AW00019313,Charles Baker,Male,53,Single,France,50 and above,Regular,2013-12-21,144,2,2533,4,4,18,1266,140
8315,AW00019314,Alvin Beck,Male,47,Single,Germany,40-49,Regular,2013-12-21,144,2,2730,4,4,14,1365,195
8316,AW00019315,Devon Sharma,Male,52,Single,France,50 and above,Regular,2013-12-02,144,2,2538,3,3,18,1269,141
8317,AW00019316,Raymond Srini,Male,47,Married,Germany,40-49,New,2013-11-29,145,2,2701,2,2,11,1350,245
8318,AW00019317,Sara Scott,Female,47,Single,France,40-49,New,2013-04-16,152,1,5,1,1,0,5,5
8319,AW00019318,Jamie Dominguez,Male,53,Single,France,50 and above,Regular,2013-12-12,144,2,2538,3,3,17,1269,149
8320,AW00019319,Darryl Guo,Male,47,Single,France,40-49,Regular,2013-12-22,144,2,2562,4,4,17,1281,150
8321,AW00019320,Bethany Deng,Female,53,Single,France,50 and above,New,2013-01-05,155,2,1981,4,4,6,990,330
8322,AW00019321,Clifford Weber,Male,48,Married,Germany,40-49,Regular,2013-12-01,144,2,2736,3,3,13,1368,210
8323,AW00019322,Gerald Romero,Male,48,Single,United Kingdom,40-49,Regular,2013-12-09,144,2,1565,2,2,19,782,82
8324,AW00019323,Jeremy Rogers,Male,42,Married,France,40-49,New,2013-07-28,149,2,1584,4,4,11,792,144
8325,AW00019324,Tanya Blanco,Female,52,Married,France,50 and above,New,2013-07-11,149,2,1602,3,3,11,801,145
8326,AW00019325,Kelli Chen,Female,53,Married,Germany,50 and above,Regular,2013-11-14,145,3,4245,5,5,33,1415,128
8327,AW00019326,Marcus Robinson,Male,42,Married,France,40-49,New,2013-01-24,155,2,1903,2,2,5,951,380
8328,AW00019327,Candace Gonzalez,Female,53,Married,France,50 and above,New,2013-02-09,154,1,5,1,1,0,5,5
8329,AW00019328,Shawn Xu,Male,55,Single,United Kingdom,50 and above,New,2013-04-14,152,1,27,2,2,0,27,27
8330,AW00019329,Nancy Srini,Female,54,Single,Germany,50 and above,Regular,2013-11-29,145,2,2459,4,4,33,1229,74
8331,AW00019330,Johnny Shen,Male,55,Single,Germany,50 and above,New,2013-09-01,147,1,31,3,3,0,31,31
8332,AW00019331,Jessie Hu,Male,49,Single,Germany,40-49,New,2013-12-28,144,1,29,2,2,0,29,29
8333,AW00019332,Kelvin Alan,Male,49,Married,Germany,40-49,New,2013-03-13,153,1,83,3,3,0,83,83
8334,AW00019333,Candace Malhotra,Female,54,Married,Germany,50 and above,New,2013-11-27,145,1,35,3,3,0,35,35
8335,AW00019334,Katherine Baker,Female,50,Single,United Kingdom,50 and above,New,2013-03-12,153,1,64,3,3,0,64,64
8336,AW00019335,Cedric Ye,Male,55,Single,France,50 and above,New,2013-01-06,155,2,1957,3,3,5,978,391
8337,AW00019336,Ricardo Andersen,Male,56,Single,France,50 and above,New,2013-02-14,154,2,1957,3,3,6,978,326
8338,AW00019337,Bonnie Luo,Female,50,Single,United Kingdom,50 and above,Regular,2013-12-15,144,2,1575,3,3,18,787,87
8339,AW00019338,Paula Dominguez,Female,54,Married,France,50 and above,Regular,2013-08-16,148,2,1583,4,4,12,791,131
8340,AW00019339,Lance Gomez,Male,54,Married,Germany,50 and above,Regular,2013-11-14,145,3,4316,6,6,32,1438,134
8341,AW00019340,Renee Dominguez,Female,54,Married,Germany,50 and above,Regular,2013-12-08,144,3,4314,8,7,32,1438,134
8342,AW00019341,Clarence Huang,Male,53,Married,United Kingdom,50 and above,New,2013-01-03,155,2,3498,3,3,7,1749,499
8343,AW00019342,Aimee Zeng,Female,51,Single,United Kingdom,50 and above,New,2013-05-06,151,1,31,3,3,0,31,31
8344,AW00019343,Louis Ye,Male,56,Single,France,50 and above,New,2013-02-25,154,2,1952,5,5,6,976,325
8345,AW00019344,Mandy Ma,Female,51,Single,Germany,50 and above,New,2013-01-28,155,1,186,3,3,0,186,186
8346,AW00019345,Kaitlin Prasad,Female,49,Married,Germany,40-49,New,2013-03-31,153,1,70,3,3,0,70,70
8347,AW00019346,Donna She,Female,49,Married,United Kingdom,40-49,New,2013-02-02,154,1,21,1,1,0,21,21
8348,AW00019347,Alvin Zhao,Male,54,Married,United Kingdom,50 and above,New,2014-01-11,143,1,27,3,3,0,27,27
8349,AW00019348,Ebony Raman,Female,55,Married,United Kingdom,50 and above,New,2013-02-27,154,1,21,1,1,0,21,21
8350,AW00019349,Warren Anand,Male,50,Single,Germany,50 and above,New,2013-09-08,147,1,70,3,3,0,70,70
8351,AW00019350,Bethany Ashe,Female,45,Married,United Kingdom,40-49,New,2013-04-20,152,1,23,2,2,0,23,23
8352,AW00019351,Edgar Vance,Male,57,Single,France,50 and above,New,2013-04-22,152,1,5,1,1,0,5,5
8353,AW00019352,Arturo Chen,Male,56,Single,France,50 and above,New,2013-04-21,152,1,14,2,2,0,14,14
8354,AW00019353,Desiree Gill,Female,51,Single,Germany,50 and above,Regular,2013-12-14,144,2,2400,2,2,32,1200,75
8355,AW00019354,Abby Madan,Female,43,Single,Germany,40-49,New,2013-11-30,145,1,37,3,3,0,37,37
8356,AW00019355,Danny Munoz,Male,43,Single,United Kingdom,40-49,New,2013-08-25,148,1,25,1,1,0,25,25
8357,AW00019356,Francis Ortega,Male,43,Married,Germany,40-49,New,2013-12-27,144,1,79,4,4,0,79,79
8358,AW00019357,Ryan Flores,Male,40,Single,Germany,40-49,Regular,2013-12-07,144,2,2478,4,4,31,1239,79
8359,AW00019358,Jonathan Bryant,Male,42,Single,France,40-49,New,2013-09-10,147,1,14,2,2,0,14,14
8360,AW00019359,Roberto Townsend,Male,56,Married,United Kingdom,50 and above,New,2013-01-07,155,2,3478,3,3,7,1739,496
8361,AW00019360,Joanna Hernandez,Female,57,Married,United Kingdom,50 and above,New,2013-01-01,155,2,3511,5,5,7,1755,501
8362,AW00019361,Stacey Sun,Female,56,Married,United Kingdom,50 and above,New,2013-01-25,155,2,3478,3,3,7,1739,496
8363,AW00019362,Karl Raje,Male,51,Married,United Kingdom,50 and above,New,2013-01-19,155,2,3443,2,2,7,1721,491
8364,AW00019363,Regina Raman,Female,58,Single,France,50 and above,New,2013-05-16,151,1,5,1,1,0,5,5
8365,AW00019364,Alejandro Nara,Male,52,Married,Germany,50 and above,Regular,2013-12-01,144,3,4313,6,6,31,1437,139
8366,AW00019365,Wayne Shan,Male,58,Married,Germany,50 and above,Regular,2013-12-21,144,3,4322,8,8,30,1440,144
8367,AW00019366,Christy Beck,Female,58,Married,France,50 and above,Regular,2013-09-13,147,2,1617,4,4,13,808,124
8368,AW00019367,Johnathan Gonzalez,Male,41,Single,France,40-49,New,2013-12-22,144,1,59,2,2,0,59,59
8369,AW00019368,Lindsay Anand,Female,42,Single,Germany,40-49,New,2013-11-14,145,1,32,2,2,0,32,32
8370,AW00019369,Clifford Suri,Male,42,Single,United Kingdom,40-49,New,2013-03-31,153,1,64,3,3,0,64,64
8371,AW00019370,Gilbert Yang,Male,43,Single,France,40-49,New,2013-08-23,148,1,5,1,1,0,5,5
8372,AW00019371,Roy Mehta,Male,43,Single,Germany,40-49,New,2013-10-31,146,1,32,2,2,0,32,32
8373,AW00019372,Cassidy Long,Female,44,Single,France,40-49,New,2013-08-25,148,1,29,2,2,0,29,29
8374,AW00019373,Rebekah Suri,Female,43,Single,Germany,40-49,New,2013-07-05,149,1,90,3,3,0,90,90
8375,AW00019374,Paula Ashe,Female,45,Single,France,40-49,New,2013-10-07,146,1,29,2,2,0,29,29
8376,AW00019375,Omar Anand,Male,44,Single,Germany,40-49,New,2013-04-16,152,1,121,4,4,0,121,121
8377,AW00019376,Paige Wood,Female,44,Single,France,40-49,New,2013-11-22,145,1,29,2,2,0,29,29
8378,AW00019377,Dominic Chandra,Male,44,Single,Germany,40-49,New,2014-01-20,143,1,116,7,7,0,116,116
8379,AW00019378,Lucas Davis,Male,44,Single,United Kingdom,40-49,New,2013-12-23,144,1,25,1,1,0,25,25
8380,AW00019379,Crystal Guo,Female,45,Single,United Kingdom,40-49,New,2013-10-17,146,1,103,4,4,0,103,103
8381,AW00019380,Marshall Luo,Male,44,Single,France,40-49,New,2013-02-17,154,2,1934,5,5,6,967,322
8382,AW00019381,Brandi Romero,Female,45,Single,France,40-49,New,2013-02-14,154,2,1953,3,3,5,976,390
8383,AW00019382,Jerry Shan,Male,44,Married,United Kingdom,40-49,New,2013-01-20,155,2,3443,2,2,6,1721,573
8384,AW00019383,Roger Nath,Male,47,Single,Germany,40-49,New,2013-03-06,153,1,120,4,4,0,120,120
8385,AW00019384,Gilbert Rai,Male,46,Single,Germany,40-49,New,2013-12-21,144,1,32,2,2,0,32,32
8386,AW00019385,Alisha Lin,Female,41,Single,Germany,40-49,New,2013-12-01,144,1,117,4,4,0,117,117
8387,AW00019386,Allen Martinez,Male,46,Single,France,40-49,New,2013-03-10,153,2,1938,3,3,6,969,323
8388,AW00019387,Ruth Rana,Female,46,Married,Germany,40-49,Regular,2013-12-19,144,2,2464,5,5,30,1232,82
8389,AW00019388,Alberto Martin,Male,39,Single,Germany,30-39,New,2013-04-17,152,1,45,4,4,0,45,45
8390,AW00019389,Terrence Goel,Male,42,Single,United Kingdom,40-49,New,2013-05-21,151,1,138,5,5,0,138,138
